,text,Username,Timestamp,lenght,location,device,RT,Reply
428,"RT @tecezeltd: You might think small #businesses are unlikely targets for #cybercriminals but, sadly, this is not the case. Each year, thou…",cybersec_feeds,Thu Dec 19 07:20:30 +0000 2019,140,Internet,-,True,
429,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,Bernie_sly,Thu Dec 19 07:20:34 +0000 2019,140,First Street,Mobile device,True,
430,"#CyberSecurity #Hacker [Cyber Disobedience: Re://Presenting Online Anarchy] 🐦 https://t.co/CIlqpYAOM0 📢📣🔔 https://t.co/DOXvM71DAw Few activities have captured the contemporary popular imagination as hacking and online activism, from Anonymous and beyond. ...",CyberDomain,Thu Dec 19 07:20:43 +0000 2019,258,Cyber Domain,-,False,
431,Thread of the decade. All of it spot on.,vortexau,Thu Dec 19 07:20:48 +0000 2019,40,"Adelaide, South Australia",iPhone,False,
432,"RT @Spotboye: .@Iamkamyapunjabi’s response to the person who tried hacking her account is every Kattar Punjabi ever, check it out!🤓

#Telev…",DinaaKundra,Thu Dec 19 07:20:53 +0000 2019,140,"Kolkata, India",Mobile device,True,
433,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",_rmizz,Thu Dec 19 07:21:06 +0000 2019,140,Brunei Darussalam,Android,True,
434,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,quantum1021,Thu Dec 19 07:21:11 +0000 2019,140,earth,iPhone,True,
435,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,IdeaGov,Thu Dec 19 07:21:15 +0000 2019,140,LA DC LON NY TOK GEN ZUR,Web,True,
436,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",chloelinham,Thu Dec 19 07:21:16 +0000 2019,140,london/somerset,iPhone,True,
437,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,Aleins19051201,Thu Dec 19 07:21:17 +0000 2019,140,,iPhone,True,
438,"RT @tecezeltd: You might think small #businesses are unlikely targets for #cybercriminals but, sadly, this is not the case. Each year, thou…",CyberSecurityN8,Thu Dec 19 07:21:19 +0000 2019,140,,-,True,
439,@seaveysnostril by hacking 🤎,reddiesupercut,Thu Dec 19 07:21:22 +0000 2019,28,finn ♥ | he | 15,iPhone,False,seaveysnostril
440,RT @cryptoron: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.c…,mndell,Thu Dec 19 07:21:22 +0000 2019,140,🇺🇳,-,True,
441,"RT @DancesWithLeos: “Do you hear that? That’s the sound of ME, hacking into YOUR accounts and really finding out some of your TEA.” -@joann…",issagayxxx,Thu Dec 19 07:21:22 +0000 2019,140,"Houston, TX",iPhone,True,
442,"The Complete Ethical Hacking Bootcamp 2019
☞ https://t.co/UYjFgdS1fQ
#cyber #hacking #kali 
OVWWCG5hqVr https://t.co/oKMQr2FuRv",CyberHking,Thu Dec 19 07:21:29 +0000 2019,127,United States,-,False,
443,RT @foxit: Operation Wocao: shining a light on one of China's hidden hacking groups. https://t.co/xEY38US0HR https://t.co/39D7gEaUNf,Ptrck91,Thu Dec 19 07:21:30 +0000 2019,132,"The Netherlands, Sneek",Android,True,
444,"RT @tecezeltd: You might think small #businesses are unlikely targets for #cybercriminals but, sadly, this is not the case. Each year, thou…",sectest9,Thu Dec 19 07:21:35 +0000 2019,140,"Hyderabad, India",-,True,
445,"RT @OpusOfAli: @smittal_ips What is partial hacking? ""Likes"" by the hackers and Posts by you? Such is the state of Cyber Security expert in…",anasarcasm,Thu Dec 19 07:21:48 +0000 2019,140,,Android,True,
446,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,mlqdinh,Thu Dec 19 07:21:58 +0000 2019,140,West Coast,Mobile device,True,
447,RT @ladyhaja: bit like phone hacking https://t.co/uRjkiaXJAl,aparky97,Thu Dec 19 07:22:00 +0000 2019,60,United Kingdom,iPhone,True,
448,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,TonyChin,Thu Dec 19 07:22:18 +0000 2019,140,"Palo Alto, Tokyo or Yokohama",Mobile device,True,
449,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",kay_pule,Thu Dec 19 07:22:27 +0000 2019,140,Terminal,iPhone,True,
450,"RT @Alra3ees: PENTESTING-BIBLE: -
This repository was created and developed by @cry__pto Only. 10000 links &amp; 10000 pdf files .hundreds of e…",ctnguyenvn,Thu Dec 19 07:22:27 +0000 2019,144,,Android,True,
451,RT @frankgr: A Chinese hacking group was able to spy for years while staying under the radar. This morning we published our research in a r…,YvonneH1234,Thu Dec 19 07:22:31 +0000 2019,140,Den Haag,Android,True,
452,"RT @thecybermentor: (6/?) On to the hacking. Again, you need a good foundation to start.  I'm going to be biased here and recommend my 15 h…",Frankie59174263,Thu Dec 19 07:22:36 +0000 2019,140,"Dar es Salaam, Tanzania",Android,True,
453,"Chinese Hacking Group, Quiet for Years, Resumes Global Attacks https://t.co/axYdeo70yR",tblsnyder1,Thu Dec 19 07:22:38 +0000 2019,86,United States,iPhone,False,
454,"RT @jawja100: Congress peels back secrecy to review Trump hacking policy

LAWMAKERS WON THE RIGHT TO REVIEW THE ADMINISTRATION'S OFFENSIVE…",Becky4AZ,Thu Dec 19 07:22:40 +0000 2019,139,"Arizona, USA",iPhone,True,
455,"RT @TheJusticeDept: Member of ""The Dark Overlord"" Hacking Group Extradited From United Kingdom to Face Charges in St. Louis https://t.co/La…",RPHFMVA2016,Thu Dec 19 07:22:48 +0000 2019,140,"Westchester, IL",Android,True,
456,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",285tb,Thu Dec 19 07:22:56 +0000 2019,140,Newcastle,Android,True,
457,"Most comprehensive thread ever. 🤯🤯
A to Z about mostly everything to get into security field",Abh1shekAcharya,Thu Dec 19 07:23:01 +0000 2019,92,India,Mobile device,False,
458,@BMW Twitter account is hacking 😨,i_ZeKo55,Thu Dec 19 07:23:05 +0000 2019,33,KSA,iPhone,False,BMW
459,"RT @GROWTHHACKERCOL: What are some #online threats that I should be aware of? 

#Infosec #Trojans #Bots #Malware #CyberSecurity #Hacking #h…",cybersec_feeds,Thu Dec 19 07:23:09 +0000 2019,140,Internet,-,True,
460,"@kaoconnor @WhiteHouse Proof: Hillary only wore pantsuits. Why wasn't she showing her legs? 
Because that's where the Russian hacking equipment was hidden. When she fainted in NYC, it was because her batteries were discharging too fast.",Viking_Sylvia,Thu Dec 19 07:23:13 +0000 2019,236,,Mobile device,False,kaoconnor
461,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,KelseyVanCleef,Thu Dec 19 07:23:17 +0000 2019,140,Oklahoma City ,iPhone,True,
462,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,SN92_21,Thu Dec 19 07:23:23 +0000 2019,140,,Mobile device,True,
463,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",BruceRife1,Thu Dec 19 07:23:37 +0000 2019,140,Fritz Creek Alaska ,iPhone,True,
464,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",malwareowl,Thu Dec 19 07:23:37 +0000 2019,140,Tweets are my own views,iPhone,True,
465,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",UnimpressedTX,Thu Dec 19 07:23:54 +0000 2019,140,"Houston, TX",Android,True,
466,"@sachinrekhi A great example of ""Growth"" hacking without questioning.",amix3k,Thu Dec 19 07:23:55 +0000 2019,69,,Android,False,sachinrekhi
467,RT @CyberDomain: #CyberSecurity #Hacker [Cyber Disobedience: Re://Presenting Online Anarchy] 🐦 https://t.co/CIlqpYAOM0 📢📣🔔 https://t.co/DOX…,BLeeJones,Thu Dec 19 07:24:02 +0000 2019,140,"Silicon Valley, CA",iPad,True,
468,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",MohammedShine8,Thu Dec 19 07:24:09 +0000 2019,140,"Trivandrum, India",Android,True,
469,@JamesPearceLFC What about their lad who spent 10 minutes hacking down anything that moved. I reckon he clocked up 5 yellow card offences in the first half alone!,rossall_dave,Thu Dec 19 07:24:09 +0000 2019,162,"Bradford, England",Android,False,JamesPearceLFC
470,"RT @thecybermentor: (9/?) An important part of hacking is learning from others.  If you're doing hackthebox, try to learn from a team.  The…",Frankie59174263,Thu Dec 19 07:24:12 +0000 2019,140,"Dar es Salaam, Tanzania",Android,True,
471,"@promptoIovebot The only way of checking that is hacking tho, close allies shows the units with the highest support points by support order in the support option, not by internal number",grimdragoness,Thu Dec 19 07:24:35 +0000 2019,185,dedue.mcpro.io -1372 2117,Android,False,grimdragoness
472,"RT @USCyberMag: 4.1 billion records were exposed within the first six months of 2019. This is a 52% rise from same period in 2018.

https:/…",ErFontan,Thu Dec 19 07:24:46 +0000 2019,140,Switzerland,Android,True,
473,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/IAlK4sU1u1",Venkata64035530,Thu Dec 19 07:24:46 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
474,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,bgabson,Thu Dec 19 07:24:56 +0000 2019,140,New York City,Android,True,
475,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/CRGIBfGt3p",Venkata64035530,Thu Dec 19 07:24:57 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
476,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow",Venkata64035530,Thu Dec 19 07:25:02 +0000 2019,335,"Tamil Nadu, India",Android,False,FinMinIndia
477,"@CM32Roblox Interesting. An idea I had, specifically for speed hacking or teleporting is to take a characters position every second or so and compare the two positions and if it’s faster than usually then leave it but if there’s an absurd jump then take action.",gameyall232,Thu Dec 19 07:25:02 +0000 2019,261,Deep in my chair,iPhone,False,CM32Roblox
478,my dad’s making me sleep over in the hospital w him so he ISNT alone but there’s this woman hacking up a lung down the hall and I‘m 🤢,maddycavallo,Thu Dec 19 07:25:12 +0000 2019,133,,iPhone,False,
479,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/yMheT1jQCr",Venkata64035530,Thu Dec 19 07:25:16 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
480,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/54Ww8Ge7Hi",Venkata64035530,Thu Dec 19 07:25:28 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
481,RT @foxit: Operation Wocao: shining a light on one of China's hidden hacking groups. https://t.co/xEY38US0HR https://t.co/39D7gEaUNf,Andre3Verzaal,Thu Dec 19 07:25:35 +0000 2019,132,Alphen aan den Rijn. Netherlands,Android,True,
482,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/G17X101qiS",Venkata64035530,Thu Dec 19 07:25:37 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
483,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/MS9CkvOhjD",Venkata64035530,Thu Dec 19 07:25:49 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
484,RT @cryptoron: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.c…,Andre3Verzaal,Thu Dec 19 07:25:50 +0000 2019,140,Alphen aan den Rijn. Netherlands,Android,True,
485,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/LG0fhvLEIP",Venkata64035530,Thu Dec 19 07:25:58 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
486,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/0ilpbmmDPD",Venkata64035530,Thu Dec 19 07:26:07 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
487,RT @jess_mc: Ah yes. I remember the meetings at Hillary HQ where we laid out our strategy to lose the election and cause enough of a consti…,flightbomb,Thu Dec 19 07:26:13 +0000 2019,140,"41,000 ft",Android,True,
488,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/W1F30BfGFK",Venkata64035530,Thu Dec 19 07:26:16 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
489,"@FinMinIndia @nsitharamanoffc @nsitharaman @Anurag_Office @narendramodi @PMOIndia mailed to al @nsitharamanoffc NATIONAL SECURITY ISSUE. ADITYA PURI @HDFC_Bank Chairman doing illegal busines thefting money hacking mail, Kidnapping customer with rowdys.I have al proof. But y all afraid to take action on ADITYA PURI @BBCWorld @TimesNow https://t.co/KU48Bo2a6i",Venkata64035530,Thu Dec 19 07:26:25 +0000 2019,359,"Tamil Nadu, India",Android,False,FinMinIndia
